Host	ra	dec        ID    period V-I  sigma  I  sigma  metal-8.69  HST
------------------------------------------------------------------------------
N5584 215.58232 -0.39354000 138165 24.29  1.17  0.11 26.26 0.27 -0.26 HST
N5584 215.60307 -0.38336000 141094 41.80  1.47  0.14 25.46 0.32 0.01 HST
N5584 215.60315 -0.38344000 141866 38.34  1.02  0.15 25.62 0.33 0.01 HST
N5584 215.60457 -0.38272000 141869 19.09  1.03  0.21 26.00 0.47 -0.03 HST
N5584 215.59614 -0.38720000 143131 53.91  1.15  0.16 25.07 0.32 0.08 HST
N5584 215.59374 -0.38844000 143305 22.66  0.80  0.25 26.18 0.52 0.03 HST
N5584 215.61247 -0.37893000 143536 36.98  1.33  0.09 25.39 0.24 -0.23 HST
N5584 215.61288 -0.37873000 143633 26.62  1.16  0.11 26.25 0.29 -0.24 HST
N5584 215.58337 -0.39386000 144241 23.25  0.91  0.13 25.99 0.30 -0.24 HST
N5584 215.60243 -0.38465000 147727 37.02  1.14  0.11 25.49 0.28 0.04 HST
N5584 215.60161 -0.38508000 147916 22.35  1.55  0.19 26.18 0.44 0.06 HST
N5584 215.60541 -0.38319000 148171 26.38  1.17  0.16 26.22 0.36 -0.03 HST
N5584 215.60295 -0.38463000 149405 33.04  0.94  0.20 25.43 0.42 0.03 HST
N5584 215.59271 -0.38990000 149710 18.23  1.37  0.24 26.26 0.52 -0.01 HST
N5584 215.60519 -0.38368000 150689 40.35  1.20  0.12 25.31 0.28 -0.02 HST
N5584 215.60363 -0.38536000 156999 22.57  1.47  0.26 26.35 0.52 0.03 HST
N5584 215.58332 -0.39597000 158896 42.87  1.20  0.08 25.87 0.23 -0.27 HST
N5584 215.60928 -0.38313000 161642 26.92  1.27  0.13 25.94 0.31 -0.11 HST
N5584 215.59301 -0.39157000 162567 37.41  1.17  0.08 25.74 0.24 -0.02 HST
N5584 215.60893 -0.38348000 162778 37.36  1.07  0.21 25.30 0.43 -0.10 HST
N5584 215.58365 -0.39640000 162951 18.38  1.24  0.14 26.62 0.32 -0.27 HST
N5584 215.61251 -0.39485000 242835 30.45  0.98  0.17 25.46 0.33 -0.13 HST
N5584 215.60383 -0.39942000 243568 20.51  1.14  0.18 26.47 0.40 -0.07 HST
N5584 215.60611 -0.39858000 245183 19.42  0.99  0.23 25.94 0.47 -0.07 HST
N5584 215.61517 -0.39426000 246726 22.60  1.39  0.11 26.45 0.28 -0.18 HST
N5584 215.59840 -0.40294000 247392 21.36  1.17  0.15 26.23 0.34 -0.16 HST
N5584 215.61171 -0.39633000 248311 24.61  1.33  0.18 26.09 0.38 -0.12 HST
N5584 215.60108 -0.40194000 249176 19.22  1.03  0.26 26.50 0.50 -0.13 HST
N5584 215.60323 -0.40130000 251428 23.68  1.05  0.14 25.67 0.33 -0.11 HST
N5584 215.60971 -0.39834000 253134 25.11  1.11  0.13 26.40 0.31 -0.11 HST
N5584 215.61054 -0.39824000 254664 29.97  1.08  0.10 25.78 0.27 -0.12 HST
N5584 215.61335 -0.39726000 256827 27.58  1.40  0.13 26.09 0.31 -0.15 HST
N5584 215.60271 -0.40345000 260317 18.69  1.19  0.32 26.02 0.60 -0.15 HST
N5584 215.61165 -0.40087000 269058 28.93  1.09  0.12 25.66 0.29 -0.16 HST
N5584 215.60380 -0.40601000 273824 38.58  1.27  0.09 25.64 0.23 -0.20 HST
N5584 215.61132 -0.40274000 276230 37.18  0.96  0.16 25.51 0.32 -0.18 HST
N5584 215.61207 -0.40280000 277981 26.06  0.97  0.17 25.81 0.35 -0.19 HST
N5584 215.61234 -0.40290000 278889 65.09  1.22  0.08 24.59 0.21 -0.20 HST
N5584 215.61256 -0.40294000 279530 47.13  1.15  0.08 25.11 0.22 -0.20 HST
N5584 215.61461 -0.40191000 279573 18.30  1.11  0.16 26.63 0.37 -0.21 HST
N5584 215.61009 -0.40452000 280675 24.04  0.84  0.11 26.04 0.27 -0.20 HST
N5584 215.61164 -0.40453000 283538 24.37  1.03  0.13 26.22 0.30 -0.21 HST
N5584 215.60886 -0.40680000 286605 26.79  1.26  0.11 26.01 0.28 -0.23 HST
N5584 215.60780 -0.38412000 163176 59.78  1.14  0.08 24.47 0.22 -0.07 HST
N5584 215.60401 -0.38620000 164116 47.14  1.22  0.12 25.16 0.27 0.03 HST
N5584 215.58247 -0.39768000 167285 32.49  1.30  0.11 25.69 0.27 -0.31 HST
N5584 215.60876 -0.38454000 169098 94.85  1.25  0.07 24.63 0.21 -0.08 HST
N5584 215.60840 -0.38489000 170242 56.96  1.12  0.11 24.62 0.25 -0.07 HST
N5584 215.60250 -0.38812000 171698 19.27  1.34  0.23 25.88 0.46 0.07 HST
N5584 215.59116 -0.39444000 175246 33.04  1.03  0.11 26.25 0.29 -0.10 HST
N5584 215.59235 -0.39402000 176449 21.13  1.32  0.19 26.98 0.42 -0.07 HST
N5584 215.58764 -0.39660000 177662 19.27     1  0.14 26.23 0.33 -0.20 HST
N5584 215.60897 -0.38598000 179328 51.89  0.81  0.21 24.85 0.42 -0.07 HST
N5584 215.59211 -0.39538000 184653 55.42  1.31  0.10 25.15 0.26 -0.10 HST
N5584 215.60871 -0.38696000 184855 81.48  1.15  0.13 24.67 0.28 -0.06 HST
N5584 215.61282 -0.38671000 196702 27.51  1.08  0.12 25.98 0.29 -0.15 HST
N5584 215.59958 -0.39365000 197979 59.15  1.31  0.10 25.26 0.26 0.03 HST
N5584 215.61027 -0.38824000 198168 42.09  1.53  0.11 25.54 0.27 -0.08 HST
N5584 215.59679 -0.39524000 198966 22.08  1.08  0.17 25.59 0.37 -0.02 HST
N5584 215.61430 -0.38678000 201931 38.77  1.12  0.11 25.35 0.25 -0.18 HST
N5584 215.58822 -0.40015000 202406 26.67  1.27  0.09 26.13 0.25 -0.24 HST
N5584 215.60345 -0.39262000 203938 20.06  1.31  0.28 25.99 0.55 0.03 HST
N5584 215.61403 -0.38729000 204251 81.93  1.12  0.09 24.44 0.23 -0.17 HST
N5584 215.59933 -0.39493000 205193 36.11  1.40  0.16 25.66 0.34 0.01 HST
N5584 215.60096 -0.39418000 205749 24.88  1.18  0.19 26.17 0.41 0.02 HST
N5584 215.61512 -0.38703000 206083 20.00  1.16  0.14 26.40 0.33 -0.20 HST
N5584 215.60914 -0.39024000 207047 20.51  1.19  0.19 26.64 0.45 -0.05 HST
N5584 215.60696 -0.39205000 211436 56.82  1.33  0.12 25.10 0.27 -0.01 HST
N5584 215.61212 -0.38961000 212694 38.14  1.43  0.19 25.19 0.38 -0.12 HST
N5584 215.59984 -0.39591000 212878 31.69  0.91  0.19 26.38 0.42 -0.01 HST
N5584 215.61600 -0.38784000 214016 49.45  1.27  0.06 25.36 0.20 -0.21 HST
N5584 215.61319 -0.38933000 214340 20.05  0.87  0.23 26.04 0.46 -0.14 HST
N5584 215.61632 -0.38774000 214413 26.32  1.11  0.11 25.59 0.27 -0.22 HST
N5584 215.61567 -0.38821000 215202 54.14  1.25  0.12 25.29 0.27 -0.20 HST
N5584 215.61010 -0.39105000 215245 22.90  1.34  0.20 26.09 0.44 -0.07 HST
N5584 215.61330 -0.38964000 216532 47.43  1.44  0.11 25.35 0.26 -0.14 HST
N5584 215.60604 -0.39366000 218440 61.76  1.12  0.14 24.60 0.30 -0.01 HST
N5584 215.60398 -0.39486000 219362 18.65  0.92  0.28 26.39 0.61 0.00 HST
N5584 215.60522 -0.39425000 219518 36.72  1.21  0.22 25.96 0.42 -0.00 HST
N5584 215.60339 -0.39531000 220236 20.74  1.21  0.25 26.41 0.52 -0.00 HST
N5584 215.61232 -0.39087000 220830 20.63  0.94  0.22 25.88 0.46 -0.12 HST
N5584 215.59827 -0.39861000 224267 71.20  1.16  0.07 24.49 0.21 -0.08 HST
N5584 215.60052 -0.39792000 226812 36.23  1.21  0.14 25.77 0.31 -0.05 HST
N5584 215.61399 -0.39114000 227242 29.65  1.08  0.12 25.35 0.28 -0.15 HST
N5584 215.60775 -0.39489000 230357 55.01  1.45  0.07 25.32 0.22 -0.04 HST
N5584 215.59319 -0.40286000 233234 20.00  0.85  0.18 25.86 0.36 -0.22 HST
N5584 215.60617 -0.39630000 233579 35.35  1.04  0.09 26.24 0.25 -0.04 HST
N5584 215.61239 -0.39315000 233731 96.12  1.52  0.07 24.77 0.21 -0.12 HST
N5584 215.60166 -0.39910000 236218 31.89  1.10  0.13 25.32 0.29 -0.07 HST
N5584 215.60403 -0.39791000 236289 25.28  0.92  0.19 25.93 0.40 -0.05 HST
N5584 215.61075 -0.39483000 238137 26.15  1.23  0.15 25.70 0.32 -0.09 HST
N5584 215.60271 -0.39924000 239720 51.01  1.43  0.14 24.85 0.33 -0.07 HST
N5584 215.58717 -0.36848000 10728 22.76  1.00  0.16 25.94 0.35 -0.24 HST
N5584 215.58920 -0.36762000 11437 22.97  1.13  0.14 26.29 0.33 -0.25 HST
N5584 215.58863 -0.36819000 12637 24.89  1.36  0.17 26.38 0.36 -0.24 HST
N5584 215.58858 -0.36850000 13871 42.21  1.51  0.18 25.38 0.36 -0.24 HST
N5584 215.58749 -0.36978000 17031 52.81  1.06  0.06 24.83 0.20 -0.22 HST
N5584 215.58797 -0.37006000 19288 27.57  1.30  0.15 26.53 0.32 -0.21 HST
N5584 215.59465 -0.36741000 22728 19.00  0.91  0.13 26.38 0.31 -0.24 HST
N5584 215.58980 -0.37024000 24376 50.08  1.08  0.12 25.24 0.27 -0.20 HST
N5584 215.59283 -0.36905000 26044 19.98  1.10  0.16 26.33 0.36 -0.21 HST
N5584 215.59137 -0.37010000 27389 33.19  0.94  0.17 25.04 0.36 -0.19 HST
N5584 215.58896 -0.37213000 30945 77.53  1.37  0.07 24.39 0.21 -0.17 HST
N5584 215.59103 -0.37120000 31520 70.45  1.43  0.08 25.27 0.23 -0.18 HST
N5584 215.59393 -0.36972000 31528 43.15  1.25  0.12 25.61 0.27 -0.20 HST
N5584 215.59519 -0.36958000 33948 61.85  0.96  0.08 24.78 0.21 -0.20 HST
N5584 215.59608 -0.36943000 35514 37.19  1.14  0.11 25.73 0.27 -0.21 HST
N5584 215.59440 -0.37073000 37723 35.79  1.54  0.17 25.69 0.37 -0.18 HST
N5584 215.58989 -0.37305000 37767 73.05  1.42  0.12 24.99 0.27 -0.15 HST
N5584 215.59522 -0.37074000 39795 34.15  1.01  0.18 25.60 0.35 -0.18 HST
N5584 215.59664 -0.37040000 41736 38.00  1.48  0.15 25.60 0.32 -0.19 HST
N5584 215.58787 -0.37506000 42773 31.31  1.25  0.13 25.47 0.29 -0.14 HST
N5584 215.59286 -0.37300000 45301 31.06  1.13  0.17 26.00 0.35 -0.14 HST
N5584 215.59380 -0.37279000 46774 18.60  1.04  0.34 26.42 0.67 -0.14 HST
N5584 215.59372 -0.37300000 47715 39.68  1.39  0.17 25.69 0.35 -0.13 HST
N5584 215.59634 -0.37242000 51726 35.19  1.36  0.14 25.39 0.31 -0.15 HST
N5584 215.59546 -0.37313000 53118 20.08  1.03  0.19 26.41 0.42 -0.13 HST
N5584 215.59674 -0.37294000 55547 33.42  0.99  0.18 25.20 0.37 -0.14 HST
N5584 215.59689 -0.37291000 55817 99.76  0.70  0.07 24.00 0.21 -0.14 HST
N5584 215.58816 -0.37749000 56515 29.08  1.41  0.17 26.08 0.36 -0.11 HST
N5584 215.59128 -0.37641000 59320 28.39  1.09  0.14 26.33 0.33 -0.09 HST
N5584 215.58977 -0.37787000 63286 46.42  1.00  0.07 25.18 0.22 -0.08 HST
N5584 215.60071 -0.37243000 63991 28.49  1.10  0.12 26.09 0.29 -0.17 HST
N5584 215.59024 -0.37904000 71497 18.99  1.01  0.17 26.32 0.38 -0.06 HST
N5584 215.58941 -0.37953000 71815 66.69  1.30  0.06 25.00 0.21 -0.07 HST
N5584 215.60140 -0.37362000 73112 42.50  1.48  0.11 25.89 0.26 -0.16 HST
N5584 215.59969 -0.37539000 78351 43.23  1.04  0.18 25.04 0.37 -0.10 HST
N5584 215.59399 -0.37858000 80073 30.93  1.30  0.19 25.78 0.40 -0.03 HST
N5584 215.59917 -0.37702000 86582 42.27  1.16  0.15 25.30 0.33 -0.07 HST
N5584 215.60912 -0.37212000 87654 28.38  1.20  0.10 25.88 0.26 -0.28 HST
N5584 215.60049 -0.37714000 91448 37.15  0.96  0.14 25.69 0.31 -0.07 HST
N5584 215.59688 -0.37920000 92777 83.48  1.42  0.08 24.50 0.22 -0.01 HST
N5584 215.60592 -0.37465000 93176 33.31  1.33  0.11 26.02 0.28 -0.19 HST
N5584 215.58697 -0.39247000 147279 24.52  1.21  0.19 26.62 0.41 -0.15 HST
N5584 215.59421 -0.38992000 155288 33.66  1.74  0.17 26.32 0.37 0.02 HST
N5584 215.59306 -0.39457000 182478 25.18  0.94  0.18 27.06 0.41 -0.07 HST
N5584 215.59248 -0.37881000 76886 24.90  1.69  0.37 25.55 0.69 -0.04 HST

N5917 230.39270 -7.3853500 63449 28.24  1.19  0.26 26.33 0.50 -0.34 HST
N5917 230.38114 -7.3821700 80580 49.74  0.96  0.19 25.71 0.38 -0.30 HST
N5917 230.39079 -7.3801500 81219 39.80  1.42  0.22 25.88 0.43 -0.30 HST
N5917 230.38585 -7.3803900 84023 47.32  1.40  0.33 25.58 0.62 -0.29 HST
N5917 230.39616 -7.3768300 90560 33.60  1.48  0.24 26.06 0.46 -0.31 HST
N5917 230.37823 -7.3790100 96049 33.86  0.96  0.20 26.42 0.41 -0.31 HST
N5917 230.38531 -7.3746000 108563 39.64  1.53  0.37 25.71 0.64 -0.29 HST
N5917 230.39203 -7.3732400 108769 27.02  1.53  0.25 26.17 0.49 -0.30 HST
N5917 230.39051 -7.3733700 109393 44.90  1.22  0.19 25.53 0.41 -0.29 HST
N5917 230.38621 -7.3741300 109658 50.74  1.23  0.22 25.62 0.46 -0.29 HST
N5917 230.38321 -7.3746100 110036 51.52  1.33  0.18 24.92 0.36 -0.30 HST
N5917 230.39315 -7.3724600 110861 27.01  1.05  0.25 26.32 0.52 -0.30 HST
N5917 230.40015 -7.3675700 121548 30.85  0.93  0.22 26.35 0.46 -0.34 HST
N7250 334.56419 40.548130 55783 20.29  1.65  0.24 25.95 0.44 -0.34 HST
N7250 334.57861 40.555860 71371 43.55  1.25  0.19 24.88 0.35 -0.28 HST
N7250 334.57606 40.559440 86760 60.58  1.35  0.21 24.53 0.39 -0.27 HST
N7250 334.57296 40.560710 94238 61.38  1.44  0.19 25.13 0.39 -0.27 HST
N7250 334.57676 40.564530 105272 28.78  1.62  0.32 25.49 0.62 -0.27 HST
N7250 334.57246 40.564130 107554 67.67  1.38  0.36 24.68 0.65 -0.27 HST
N7250 334.57193 40.564400 109106 70.58  1.54  0.24 24.73 0.45 -0.27 HST
N7250 334.56819 40.564510 112964 20.26  1.52  0.28 26.47 0.56 -0.28 HST
N7250 334.56674 40.564490 114227 20.82  1.24  0.21 25.95 0.39 -0.29 HST
N7250 334.56839 40.567370 124132 38.08  1.57  0.22 25.24 0.40 -0.28 HST
N7250 334.57771 40.570970 129637 29.11  1.62  0.24 25.90 0.45 -0.29 HST
N7250 334.57138 40.564350 109426 104.8  2.07  0.19 24.64 0.35 -0.27 HST

U9391 218.65715 59.346330 20360 31.68  1.19  0.23 26.86 0.47 -0.22 HST
U9391 218.64899 59.343030 25620 27.12  1.45  0.24 26.69 0.47 -0.22 HST
U9391 218.64472 59.342300 25831 26.38  0.91  0.25 26.44 0.47 -0.24 HST
U9391 218.67020 59.346150 26061 42.01  1.29  0.18 26.58 0.37 -0.27 HST
U9391 218.65373 59.343070 27797 38.69  1.32  0.25 26.53 0.50 -0.19 HST
U9391 218.64343 59.341210 28635 39.35  1.02  0.17 26.42 0.37 -0.24 HST
U9391 218.65218 59.341800 31301 70.10  1.00  0.11 25.25 0.26 -0.18 HST
U9391 218.63852 59.339110 33414 48.22  1.42  0.13 25.75 0.29 -0.27 HST
U9391 218.66217 59.342710 33607 25.45  0.98  0.24 26.85 0.51 -0.20 HST
U9391 218.64195 59.338810 36563 30.72  0.71  0.22 26.45 0.44 -0.24 HST
U9391 218.66830 59.342550 37854 36.46  1.09  0.18 26.54 0.38 -0.25 HST
U9391 218.63972 59.338100 37992 32.41  0.87  0.20 26.37 0.41 -0.25 HST
U9391 218.66175 59.341270 38896 27.27  1.34  0.26 26.56 0.56 -0.19 HST
U9391 218.65262 59.339690 39555 26.88  1.07  0.32 26.49 0.63 -0.16 HST
U9391 218.66785 59.341150 43033 27.65  0.99  0.26 26.81 0.51 -0.24 HST
U9391 218.67356 59.341300 46022 30.28  1.08  0.21 26.91 0.42 -0.28 HST
U9391 218.66085 59.338840 48058 28.34  1.20  0.30 26.46 0.60 -0.18 HST
U9391 218.66359 59.338570 50809 45.19  1.50  0.28 27.23 0.50 -0.21 HST
U9391 218.66199 59.337900 52538 42.70  1.17  0.15 26.20 0.34 -0.20 HST
U9391 218.65912 59.337320 53109 79.13  1.34  0.15 25.88 0.30 -0.17 HST
U9391 218.64135 59.334270 54300 37.37  1.40  0.25 26.47 0.48 -0.23 HST
U9391 218.65495 59.335380 57746 57.06  1.37  0.18 25.92 0.37 -0.16 HST
U9391 218.66132 59.336040 58804 69.65  1.38  0.14 25.55 0.29 -0.20 HST
U9391 218.64442 59.332910 60487 28.48  1.36  0.29 27.24 0.54 -0.21 HST
U9391 218.65213 59.333660 61815 56.16  1.35  0.24 26.96 0.45 -0.17 HST
U9391 218.65392 59.332860 65073 44.04  1.08  0.21 26.40 0.41 -0.19 HST
U9391 218.64151 59.330050 67578 32.50  0.83  0.23 27.06 0.44 -0.25 HST
U9391 218.64158 59.329930 67946 56.41  1.15  0.14 26.13 0.30 -0.25 HST
U9391 218.65655 59.331470 69972 30.41  0.79  0.28 27.57 0.58 -0.21 HST
U9391 218.67269 59.333670 70704 33.50  0.99  0.18 26.93 0.37 -0.30 HST
U9391 218.65421 59.330360 71887 44.21  1.05  0.17 26.19 0.35 -0.22 HST
U9391 218.64503 59.328670 72527 33.37  0.95  0.17 26.29 0.35 -0.24 HST
U9391 218.66237 59.329980 75083 27.04  0.90  0.18 26.75 0.38 -0.26 HST
N4258 184.73068 47.338250 A260921 40.56  1.07  0.12 22.88 0.28 -0.06 HST
N4258 184.72366 47.326220 A269969 26.56  1.51  0.17 24.02 0.37 -0.03 HST
N4258 184.72656 47.345180 A2100999 15.48  1.17  0.22 24.25 0.48 -0.07 HST
N4258 184.72636 47.346400 A2105209 11.96  1.10  0.27 24.82 0.56 -0.07 HST
N4258 184.72487 47.344650 A2109240 12.86  1.14  0.25 24.51 0.54 -0.07 HST
N4258 184.71440 47.322110 A2111380 12.48  1.07  0.30 24.80 0.63 -0.04 HST
N4258 184.71341 47.322610 A2118153 31.77  0.91  0.12 23.01 0.29 -0.04 HST
N4258 184.70932 47.324420 A2145931 11.97  0.82  0.22 24.38 0.49 -0.05 HST
N4258 184.70898 47.324250 A2147360 16.61  1.04  0.16 24.14 0.36 -0.05 HST
N4258 184.71915 47.348940 A2152346 48.62  1.63  0.09 23.00 0.24 -0.07 HST
N4258 184.70259 47.316120 A2162811 20.06  1.15  0.16 23.48 0.36 -0.06 HST
N4258 184.70879 47.332920 A2170233 11.58  0.85  0.22 24.42 0.48 -0.05 HST
N4258 184.70264 47.319550 A2171192 16.21  1.12  0.26 24.17 0.53 -0.06 HST
N4258 184.71910 47.356340 A2171230 14.60  0.98  0.16 24.52 0.36 -0.09 HST
N4258 184.71684 47.352550 A2174373 10.33  1.40  0.25 24.95 0.53 -0.08 HST
N4258 184.70454 47.329120 A2184526 12.47  1.34  0.19 24.26 0.42 -0.05 HST
N4258 184.69928 47.317910 A2185831 5.542  0.91  0.32 25.27 0.69 -0.07 HST
N4258 184.70265 47.325740 A2186623 14.54  0.95  0.14 24.47 0.35 -0.06 HST
N4258 184.70067 47.321980 A2188339 7.176  0.94  0.29 25.17 0.63 -0.06 HST
N4258 184.70320 47.327950 A2189044 10.59  1.12  0.23 24.42 0.50 -0.06 HST
N4258 184.69926 47.320550 A2192677 8.452  1.22  0.28 24.75 0.63 -0.07 HST
N4258 184.70905 47.343170 A2194446 16.91  1.08  0.15 24.38 0.36 -0.06 HST
N4258 184.70348 47.331430 A2196393 17.41  1.15  0.17 24.49 0.39 -0.06 HST
N4258 184.71048 47.348280 A2199387 10.04  0.95  0.27 24.55 0.62 -0.07 HST
N4258 184.71166 47.351490 A2200792 20.65  1.32  0.17 24.24 0.38 -0.07 HST
N4258 184.71359 47.356758 F1-203105 10.92  1.00  0.13 24.69 0.29 -0.09 HST
N4258 184.71263 47.354950 F1-204067 35.85  1.15  0.07 23.36 0.22 -0.08 HST
N4258 184.70375 47.336250 A2206885 7.295  1.12  0.31 25.01 0.68 -0.06 HST
N4258 184.70773 47.345580 A2207936 31.35  1.29  0.13 23.64 0.31 -0.06 HST
N4258 184.70561 47.341340 A2209233 9.891  1.13  0.23 24.62 0.50 -0.06 HST
N4258 184.69861 47.326390 A2211091 9.400  0.92  0.23 24.78 0.50 -0.06 HST
N4258 184.70642 47.345730 A2215582 17.01  1.04  0.17 24.10 0.41 -0.07 HST
N4258 184.70868 47.350810 A2215695 8.276  0.83  0.29 25.02 0.60 -0.07 HST
N4258 184.69341 47.316900 A2216380 7.498  0.94  0.22 25.07 0.48 -0.08 HST
N4258 184.70863 47.351150 A2216793 28.25  1.08  0.12 23.54 0.28 -0.07 HST
N4258 184.70981 47.353794 F1-216899 14.31  0.90  0.12 24.44 0.30 -0.08 HST
N4258 184.69838 47.331100 A2224008 7.293  0.83  0.31 25.70 0.64 -0.06 HST
N4258 184.69961 47.334110 A2224714 12.19  1.09  0.23 24.48 0.48 -0.06 HST
N4258 184.70129 47.338540 A2226241 10.26  1.37  0.27 25.01 0.57 -0.06 HST
N4258 184.69788 47.331130 A2226962 6.978  0.68  0.30 25.41 0.64 -0.06 HST
N4258 184.70093 47.338020 A2227047 24.47  1.25  0.15 23.92 0.34 -0.06 HST
N4258 184.69827 47.333370 A2230329 22.65  1.04  0.10 23.51 0.26 -0.06 HST
N4258 184.70828 47.356250 A2231574 9.667  1.17  0.26 25.32 0.56 -0.08 HST
N4258 184.69917 47.336040 A2231847 7.006  1.18  0.31 25.33 0.67 -0.06 HST
N4258 184.69930 47.336930 A2233528 22.84  1.23  0.13 23.81 0.30 -0.06 HST
N4258 184.69679 47.331800 A2234620 6.271  0.65  0.30 25.18 0.63 -0.07 HST
N4258 184.69649 47.333090 A2239166 26.91  1.05  0.13 23.50 0.29 -0.07 HST
N4258 184.69167 47.322350 A2239188 15.65  0.88  0.16 23.92 0.35 -0.08 HST
N4258 184.69812 47.342150 A2248281 11.13  0.91  0.27 24.72 0.54 -0.07 HST
N4258 184.70131 47.351030 A2251558 5.909  0.63  0.33 25.49 0.69 -0.07 HST
N4258 184.68933 47.324700 A2252652 6.851  1.09  0.28 25.21 0.60 -0.08 HST
N4258 184.69809 47.345500 A2255742 8.294  0.80  0.27 25.02 0.59 -0.07 HST
N4258 184.70541 47.361942 F1-255946 7.050  0.92  0.17 25.17 0.40 -0.09 HST
N4258 184.70216 47.355220 A2257316 6.424  0.94  0.28 25.31 0.60 -0.08 HST
N4258 184.70270 47.357517 F1-260063 6.985  1.07  0.22 25.39 0.50 -0.08 HST
N4258 184.70261 47.357340 A2260174 6.741  0.68  0.32 25.24 0.68 -0.08 HST
N4258 184.68639 47.322420 A2263455 5.340  0.69  0.29 24.95 0.64 -0.09 HST
N4258 184.68901 47.328630 A2264258 7.059  1.01  0.26 24.99 0.57 -0.08 HST
N4258 184.69734 47.347885 F1-265913 7.330  0.73  0.20 25.15 0.44 -0.07 HST
N4258 184.69005 47.332640 A2268451 21.66  0.97  0.11 23.97 0.29 -0.08 HST
N4258 184.69894 47.354958 F1-274565 14.58  0.88  0.11 24.00 0.27 -0.08 HST
N4258 184.69818 47.353333 F1-274798 6.106  0.78  0.27 25.47 0.62 -0.08 HST
N4258 184.69357 47.344303 F1-277925 8.033  0.86  0.13 24.77 0.31 -0.07 HST
N4258 184.69870 47.356060 A2278629 25.70  0.94  0.10 23.20 0.26 -0.08 HST
N4258 184.68993 47.337971 F1-282491 9.034  0.93  0.17 24.71 0.36 -0.08 HST
N4258 184.70006 47.360661 F1-282578 5.078  0.77  0.23 25.36 0.50 -0.09 HST
N4258 184.68739 47.334679 F1-288433 18.13  0.98  0.07 23.72 0.22 -0.08 HST
N4258 184.69815 47.359253 F1-289823 17.58  1.10  0.09 24.25 0.23 -0.09 HST
N4258 184.69096 47.346066 F1-297125 14.44  0.87  0.10 24.22 0.27 -0.08 HST
N4258 184.69045 47.348648 F1-306413 5.165  0.98  0.23 25.66 0.49 -0.08 HST
N4258 184.69223 47.356594 F1-316403 6.864  1.12  0.18 24.96 0.42 -0.09 HST
N4258 184.68741 47.346695 F1-318585 11.56  1.09  0.10 24.74 0.26 -0.08 HST
N4258 184.67349 47.328380 A2350618 5.455  0.91  0.26 25.62 0.52 -0.11 HST
N4258 184.66974 47.325440 A2364269 8.996  1.27  0.16 25.12 0.36 -0.13 HST
N4258 184.66818 47.336281 F1-399996 5.706  0.87  0.16 25.16 0.36 -0.12 HST
N4258 184.66754 47.335991 F1-402989 15.97  1.02  0.12 24.15 0.28 -0.12 HST
N4258 184.66419 47.339590 A2430530 5.453  0.89  0.20 25.59 0.41 -0.12 HST
N4258 184.70502 47.362660 C1319012 12.24  0.58  0.28 24.86 0.61 -0.09 HST
N4258 184.68991 47.352330 C1347365 6.091  1.32  0.26 25.78 0.56 -0.08 HST
N4258 184.70425 47.357720 C1358472 7.410  1.05  0.24 25.38 0.57 -0.08 HST
N4258 184.70204 47.355530 C1368420 8.554  0.85  0.25 25.12 0.52 -0.08 HST
N4258 184.70642 47.357010 C1373141 5.183  0.65  0.30 25.54 0.58 -0.08 HST
N4258 184.70155 47.353450 C1384324 7.172  0.73  0.25 25.18 0.56 -0.08 HST
N4258 184.70926 47.356960 C1385020 5.641  1.08  0.26 24.99 0.57 -0.08 HST
N4258 184.70065 47.349040 C1418408 8.984  0.84  0.24 24.72 0.53 -0.07 HST
N4258 184.70103 47.349070 C1419654 11.58  1.22  0.25 24.17 0.48 -0.07 HST
N4258 184.69846 47.345550 C1439228 8.618  0.72  0.24 24.83 0.51 -0.07 HST
N4258 184.70042 47.346080 C1442625 5.199  1.14  0.29 25.26 0.46 -0.07 HST
N4258 184.69255 47.341400 C1451125 11.13  1.18  0.18 25.71 0.36 -0.07 HST
N4258 184.69371 47.339830 C1468979 6.909  0.76  0.29 25.16 0.63 -0.07 HST
N4258 184.68138 47.345160 C2356362 9.695  1.35  0.36 25.77 0.66 -0.09 HST
N4258 184.66528 47.336720 C2364157 6.147  0.80  0.21 25.26 0.48 -0.12 HST
N4258 184.66737 47.334320 C2392532 8.119  1.35  0.26 25.90 0.52 -0.12 HST
N4258 184.66678 47.332880 C2402388 6.181  1.06  0.17 25.44 0.37 -0.12 HST
N4258 184.66844 47.331040 C2424357 11.92  1.41  0.23 25.55 0.51 -0.12 HST
N4258 184.69504 47.342730 C2430299 7.463  1.29  0.25 25.33 0.55 -0.07 HST
N4258 184.68375 47.336590 C2437616 5.159  0.92  0.28 25.52 0.60 -0.09 HST
N4258 184.70058 47.318250 A2179014 5.905  1.22  0.34 24.87 0.70 -0.07 HST
N4258 184.69954 47.327000 A2207260 7.666  1.23  0.26 24.72 0.57 -0.06 HST
N4258 184.69304 47.338970 A2267599 7.907  0.99  0.30 24.36 0.67 -0.07 HST
N4258 184.74239 47.244230 B2180446 10.02  0.74  0.25 25.07 0.51 -0.13 HST
N4258 184.74315 47.251190 B2186655 9.677  0.59  0.22 24.44 0.48 -0.11 HST
N4258 184.74313 47.251810 B2187671 12.01  0.93  0.15 24.31 0.36 -0.11 HST
